Long;0.5000000;1.0000000;1.1903871;OK; 1.1903871;-0.5515445; 250;  0.7025357; 425422200 08_50_00 PC.gif
Long;0.5000000;1.0000000;0.2815506;BAD; 0.2815506;-1.1123771; 370;  0.5498301; 425444400 03_00_00 PC.gif
Long;0.5000000;1.0000000;1.0808349;OK; 1.0808349;-0.2711197; 100;  0.9735750; 425452500 05_15_00 PC.gif
Long;0.5000000;1.0000000;1.2091810;OK; 1.2091810;-1.2028255; 80;  0.8445913; 425468100 09_35_00 PC.gif
Long;0.5000000;1.0000000;0.8541754;OK; 0.8541754;-1.0338398; 200;  0.5112480; 425513400 10_10_00 PC.gif
Long;0.5000000;1.0000000;0.8597326;OK; 0.8597326;-1.6169154; 310;  0.9766830; 425532000 03_20_00 PC.gif
Long;0.5000000;1.0000000;1.0011356;OK; 1.0011356;-2.2023685; 100;  0.2338409; 425538600 05_10_00 PC.gif
Long;0.5000000;1.0000000;1.5101821;OK; 1.5101821;-0.1798880; 1195;  0.7760892; 425610300 01_05_00 PC.gif
Long;0.5000000;1.0000000;0.8065816;OK; 0.8065816;-0.9107746; 385;  0.3791620; 425633400 07_30_00 PC.gif
Long;0.5000000;1.0000000;0.7091854;OK; 0.7091854;-0.1843359; 405;  0.2966637; 425657700 02_15_00 PC.gif
Long;0.5000000;1.0000000;2.7735592;OK; 2.7735592;-0.8272282; 145;  0.7529032; 425673000 06_30_00 PC.gif
Long;0.5000000;1.0000000;0.6990970;OK; 0.6990970;-0.1576755; 450;  0.7951081; 425700000 02_00_00 PC.gif
Long;0.5000000;1.0000000;0.7585795;OK; 0.7585795;-0.2077829; 355;  0.2701166; 425721300 07_55_00 PC.gif
Long;0.5000000;1.0000000;0.5826857;OK; 0.5826857;-1.2054381; 645;  0.2225300; 425761200 07_00_00 PC.gif
Long;0.5000000;1.0000000;0.9261877;OK; 0.9261877;-0.6790517; 225;  0.8988916; 425775900 11_05_00 PC.gif
Long;0.5000000;1.0000000;1.5789091;OK; 1.5789091;-0.2103205; 515;  0.6037430; 425807700 07_55_00 PC.gif
Long;0.5000000;1.0000000;1.4124673;OK; 1.4124673;-0.1851264; 320;  0.8302112; 425826900 01_15_00 PC.gif
Long;0.5000000;1.0000000;0.5043015;OK; 0.5043015;-0.8559434; 365;  0.3925284; 425850300 07_45_00 PC.gif
Long;0.5000000;1.0000000;0.4868452;BAD; 0.4868452;-1.2926826; 145;  0.3476516; 425871000 01_30_00 PC.gif
Long;0.5000000;1.0000000;0.6389530;OK; 0.6389530;-1.9624598; 165;  0.8558996; 425886600 05_50_00 PC.gif
Long;0.5000000;1.0000000;0.5181108;OK; 0.5181108;-1.0651044; 140;  0.5834688; 425900100 09_35_00 PC.gif
Long;0.5000000;1.0000000;0.4301226;BAD; 0.4301226;-0.5997464; 195;  0.2541843; 425911800 12_50_00 PC.gif
Long;0.5000000;1.0000000;0.5758191;OK; 0.5758191;-0.2214114; 435;  0.5433155; 425944800 10_00_00 PC.gif
Long;0.5000000;1.0000000;0.4448377;BAD; 0.4448377;-0.3768353; 220;  0.2353795; 425958000 01_40_00 PC.gif
Long;0.5000000;1.0000000;0.4674849;BAD; 0.4674849;-0.9705400; 130;  0.4210824; 425968200 04_30_00 PC.gif
Long;0.5000000;1.0000000;1.4098026;OK; 1.4098026;-0.2916308; 960;  0.3501997; 426029400 09_30_00 PC.gif
Long;0.5000000;1.0000000;0.5245704;OK; 0.5245704;-0.8570998; 80;  0.5912069; 426037500 11_45_00 PC.gif
Long;0.5000000;1.0000000;0.6744784;OK; 0.6744784;-0.2407718; 200;  0.8030780; 426050400 03_20_00 PC.gif
Long;0.5000000;1.0000000;0.1760504;BAD; 0.1760504;-1.4827196; 170;  0.2265423; 426062400 06_40_00 PC.gif
Long;0.5000000;1.0000000;1.1463111;OK; 1.1463111;-0.2896490; 165;  0.3517932; 426072300 09_25_00 PC.gif
Long;0.5000000;1.0000000;1.0794922;OK; 1.0794922;-0.1800250; 185;  0.3940480; 426085200 01_00_00 PC.gif
Long;0.5000000;1.0000000;0.2035558;BAD; 0.2035558;-0.7702574; 75;  0.3554111; 426096300 04_05_00 PC.gif
Long;0.5000000;1.0000000;0.5594070;OK; 0.5594070;-0.1359044; 1020;  0.6303703; 426162000 10_20_00 PC.gif
Long;0.5000000;1.0000000;1.0657339;OK; 1.0657339;-0.0946580; 240;  0.2748162; 426177600 02_40_00 PC.gif
Long;0.5000000;1.0000000;0.9493901;OK; 0.9493901;-0.1174969; 315;  0.5329954; 426197100 08_05_00 PC.gif
Long;0.5000000;1.0000000;0.5727683;OK; 0.5727683;-0.0492225; 860;  0.9692732; 426249000 10_30_00 PC.gif
Long;0.5000000;1.0000000;0.3468005;BAD; 0.3468005;-0.1656428; 105;  0.6443232; 426256200 12_30_00 PC.gif
Long;0.5000000;1.0000000;0.5028365;OK; 0.5028365;-0.0737339; 100;  0.5247785; 426264300 02_45_00 PC.gif
Long;0.5000000;1.0000000;0.3270337;BAD; 0.3270337;-0.1317207; 130;  0.5323898; 426272100 04_55_00 PC.gif
Long;0.5000000;1.0000000;0.5140569;OK; 0.5140569;-1.3949816; 160;  0.7976334; 426285600 08_40_00 PC.gif
Long;0.5000000;1.0000000;0.3427529;BAD; 0.3427529;-0.8322348; 85;  0.3034728; 426294300 11_05_00 PC.gif
Long;0.5000000;1.0000000;0.9133837;OK; 0.9133837;-0.2535906; 105;  0.8855773; 426304200 01_50_00 PC.gif
Long;0.5000000;1.0000000;0.4310875;BAD; 0.4310875;-2.6921898; 270;  0.8493824; 426327000 08_10_00 PC.gif
Long;0.5000000;1.0000000;0.7910387;OK; 0.7910387;-0.0374225; 215;  0.6748024; 426344700 01_05_00 PC.gif
Long;0.5000000;1.0000000;0.8484736;OK; 0.8484736;-0.4360753; 285;  0.7284630; 426362100 05_55_00 PC.gif
Long;0.5000000;1.0000000;0.6936760;OK; 0.6936760;-0.6208575; 225;  0.4160226; 426375600 09_40_00 PC.gif
Long;0.5000000;1.0000000;0.6009105;OK; 0.6009105;-0.0921607; 140;  0.7533315; 426384000 12_00_00 PC.gif
Long;0.5000000;1.0000000;0.5664096;OK; 0.5664096;-0.1388552; 225;  0.8367221; 426402600 05_10_00 PC.gif
Long;0.5000000;1.0000000;1.3506774;OK; 1.3506774;-0.2837759; 175;  0.5190723; 426414000 08_20_00 PC.gif
Long;0.5000000;1.0000000;1.2820551;OK; 1.2820551;-0.2763427; 345;  0.4415415; 426437100 02_45_00 PC.gif
Long;0.5000000;1.0000000;0.6186917;OK; 0.6186917;-0.4113330; 150;  0.3381738; 426446100 05_15_00 PC.gif
Long;0.5000000;1.0000000;1.2171574;OK; 1.2171574;-0.0284944; 825;  0.8265793; 426499200 08_00_00 PC.gif
Long;0.5000000;1.0000000;0.4271712;BAD; 0.4271712;-0.2036676; 340;  0.4322541; 426519600 01_40_00 PC.gif
Long;0.5000000;1.0000000;0.2159004;BAD; 0.2159004;-1.1555349; 220;  0.8230188; 426535500 06_05_00 PC.gif
Long;0.5000000;1.0000000;0.3689078;BAD; 0.3689078;-0.8579740; 105;  0.8796936; 426541800 07_50_00 PC.gif
Long;0.5000000;1.0000000;0.6922119;OK; 0.6922119;-0.2324639; 165;  0.6862963; 426560400 01_00_00 PC.gif
Long;0.5000000;1.0000000;0.4793044;BAD; 0.4793044;-2.2147813; 135;  0.6539517; 426572100 04_15_00 PC.gif
Long;0.5000000;1.0000000;1.1192697;OK; 1.1192697;-0.3281892; 90;  0.6158815; 426577500 05_45_00 PC.gif
Long;0.5000000;1.0000000;2.0090031;OK; 2.0090031;-0.0716511; 135;  0.7030176; 426587700 08_35_00 PC.gif
Long;0.5000000;1.0000000;1.1303475;OK; 1.1303475;-0.0718099; 315;  0.9259823; 426608100 02_15_00 PC.gif
Long;0.5000000;1.0000000;1.1544892;OK; 1.1544892;-0.0287170; 355;  0.5127059; 426629400 08_10_00 PC.gif
Long;0.5000000;1.0000000;0.7942454;OK; 0.7942454;-1.1030658; 90;  0.7157480; 426634800 09_40_00 PC.gif
Long;0.5000000;1.0000000;0.3270325;BAD; 0.3270325;-0.2886796; 575;  0.3092707; 426669300 07_15_00 PC.gif
Long;0.5000000;1.0000000;0.3440769;BAD; 0.3440769;-0.1780563; 355;  0.3965059; 426692400 01_40_00 PC.gif
Long;0.5000000;1.0000000;0.5499446;OK; 0.5499446;-0.0654782; 155;  0.5946613; 426702900 04_35_00 PC.gif
Long;0.5000000;1.0000000;0.6800777;OK; 0.6800777;-0.0753477; 195;  0.5429646; 426714600 07_50_00 PC.gif
Long;0.5000000;1.0000000;0.4245115;BAD; 0.4245115;-0.4410894; 210;  0.8412009; 426727200 11_20_00 PC.gif
Long;0.5000000;1.0000000;0.5547767;OK; 0.5547767;-0.0766862; 785;  0.2320580; 426786000 03_40_00 PC.gif
